street_id,road_name,road_type,locality_name
44751,RENBOLD,PLACE,MULGRAVE
44752,RENDCOMB,STREET,KILSYTH SOUTH
44753,RENDELL,COURT,HUGHESDALE
44754,RENDELL,PLACE,HAMPTON PARK
44755,RENDEZVOUS,ESPLANADE,SUNBURY
44756,RENDLE,AVENUE,GREENSBOROUGH
44757,RENDLESHAM,AVENUE,MOUNT ELIZA
44758,RENE,CLOSE,MILL PARK
44759,RENE,COURT,MONTROSE
44760,RENE,STREET,BEAUMARIS
44761,RENE,STREET,PRESTON
44762,RENEE,AVENUE,ENDEAVOUR HILLS
44763,RENEE,CLOSE,MULGRAVE
44764,RENEE,COURT,CRANBOURNE WEST
44765,RENEE,STREET,SUNBURY
44766,RENFEW,COURT,GREENVALE
44767,RENFREE,STREET,DANDENONG
44768,RENFREW,STREET,BLACKBURN NORTH
44769,RENFREY,GARDENS,CAROLINE SPRINGS
44770,RENMARK,COURT,BERWICK
44771,RENMARK,COURT,VERMONT SOUTH
44772,RENMUIR,COURT,FRANKSTON
44773,RENNAT,COURT,BERWICK
44774,RENNAT,COURT,HARKAWAY
44775,RENNICK,STREET,PRESTON
44776,RENNIE,STREET,COBURG
44777,RENNIE,STREET,FRANKSTON SOUTH
44778,RENNIE,STREET,MICKLEHAM
44779,RENNIE,STREET,SEDDON
44780,RENNIE,STREET,THORNBURY
44781,RENNIE,STREET,WILLIAMSTOWN
44782,RENNISON,COURT,WHEELERS HILL
44783,RENNISON,DRIVE,BOTANIC RIDGE
44784,RENNISON,DRIVE,WOLLERT
44785,RENNISON,STREET,BEAUMARIS
44786,RENNISON,STREET,BRAYBROOK
44787,RENNISON,STREET,PARKDALE
44788,RENO,ROAD,SANDRINGHAM
44789,RENOIR,AVENUE,TEMPLESTOWE
44790,RENOIR,COURT,WHEELERS HILL
44791,RENOU,ROAD,WANTIRNA SOUTH
44792,RENOUF,COURT,MOUNT EVELYN
44793,RENOWDEN,STREET,CHELTENHAM
44794,RENOWN,PLACE,BALNARRING
44795,RENOWN,ROAD,BALNARRING
44796,RENOWN,STREET,BALWYN NORTH
44797,RENOWN,STREET,BENTLEIGH
44798,RENOWN,STREET,BURWOOD
44799,RENOWN,STREET,COBURG NORTH
44800,RENOWN,STREET,ESSENDON NORTH
44801,RENOWN,STREET,FERNTREE GULLY
44802,RENOWN,STREET,MAIDSTONE
44803,RENSHAW,DRIVE,ELTHAM
44804,RENSHAW,STREET,DONCASTER EAST
44805,RENTON,COURT,SUNBURY
44806,RENVER,ROAD,CLAYTON
44807,RENWARL,CLOSE,BERWICK
44808,RENWICK,CLOSE,CRAIGIEBURN
44809,RENWICK,ROAD,FERNTREE GULLY
44810,RENWICK,STREET,GLEN IRIS
44811,RENWOOD,DRIVE,GREENVALE
44812,REO,COURT,GLEN WAVERLEY
44813,REO,CRESCENT,CAMPBELLFIELD
44814,REO,CRESCENT,COOLAROO
44815,REPTON,ROAD,MALVERN EAST
44816,RERU,STREET,TARNEIT
44817,RESCHKE,COURT,LAVERTON
44818,RESCORLA,AVENUE,CROYDON
44819,RESEARCH,AVENUE,BUNDOORA
44820,RESEARCH,AVENUE,RESEARCH
44821,RESEARCH,DRIVE,CROYDON SOUTH
44822,RESEARCH,DRIVE,MILL PARK
44823,RESEARCH,WAY,CLAYTON
44824,RESEARCH-WARRANDYTE,ROAD,NORTH WARRANDYTE
44825,RESEARCH-WARRANDYTE,ROAD,RESEARCH
44826,RESERVE,AVENUE,CAMPBELLFIELD
44827,RESERVE,AVENUE,CARNEGIE
44828,RESERVE,AVENUE,MITCHAM
44829,RESERVE,CIRCUIT,DIAMOND CREEK
44830,RESERVE,COURT,ALTONA
44831,RESERVE,COURT,GLENROY
44832,RESERVE,PLACE,NOTTING HILL
44833,RESERVE,PLACE,PORT MELBOURNE
44834,RESERVE,ROAD,BEAUMARIS
44835,RESERVE,ROAD,BELGRAVE
44836,RESERVE,ROAD,BOX HILL
44837,RESERVE,ROAD,CAMBERWELL
44838,RESERVE,ROAD,CHELTENHAM
44839,RESERVE,ROAD,HAWTHORN
44840,RESERVE,ROAD,HOPPERS CROSSING
44841,RESERVE,ROAD,MELTON
44842,RESERVE,ROAD,MOUNT DANDENONG
44843,RESERVE,ROAD,NORTH WARRANDYTE
44844,RESERVE,ROAD,RINGWOOD
44845,RESERVE,ROAD,SEAFORD
44846,RESERVE,ROAD,SOMERS
44847,RESERVE,ROAD,WONGA PARK
44848,RESERVE,STREET,BERWICK
44849,RESERVE,STREET,CARLTON NORTH
44850,RESERVE,STREET,PRESTON
44851,RESERVE,STREET,SPRINGVALE
44852,RESERVES,ROAD,MOUNT EVELYN
44853,RESERVOIR,CRESCENT,ROWVILLE
44854,RESERVOIR,DRIVE,COOLAROO
44855,RESERVOIR,ROAD,FRANKSTON
44856,RESERVOIR,ROAD,NARRE WARREN NORTH
44857,RESERVOIR,ROAD,SUNBURY
44858,RESERVOIR,STREET,RESERVOIR
44859,RESIDENCE,DRIVE,CRANBOURNE EAST
44860,RESKA,PLACE,MOOROOLBARK
44861,RESORT,BOULEVARD,TARNEIT
44862,RESOURCE,COURT,DIAMOND CREEK
44863,RESPITE,WAY,DIGGERS REST
44864,REST,DRIVE,FLINDERS
44865,RESTHAVEN,WAY,DIGGERS REST
44866,RESTON,COURT,DEER PARK
44867,RETFORD,CLOSE,BAYSWATER NORTH
44868,RETFORD,CLOSE,WERRIBEE
44869,RETFORD,COURT,DONCASTER EAST
44870,RETLAND,DRIVE,WHITTLESEA
44871,RETLAW,ROAD,MICKLEHAM
44872,RETREAT,AVENUE,ASPENDALE
44873,RETREAT,CIRCUIT,BEACONSFIELD
44874,RETREAT,DRIVE,ASCOT VALE
44875,RETREAT,PLACE,DOREEN
44876,RETREAT,PLACE,WERRIBEE
44877,RETREAT,ROAD,HAMPTON
44878,REUBEN,COURT,BLACKBURN SOUTH
44879,REUBEN,STREET,CHELTENHAM
44880,REUBEN,STREET,FERNTREE GULLY
44881,REUMAH,COURT,BALWYN
44882,REUMAH,COURT,HEATHMONT
44883,REUMAH,COURT,NOBLE PARK
44884,REUMAH,PLACE,ASPENDALE GARDENS
44885,REVE,STREET,BORONIA
44886,REVELL,CRESCENT,ST ALBANS
44887,REVELL,STREET,BLAIRGOWRIE
44888,REVELRY,ROAD,WYNDHAM VALE
44889,REVELSTOKE,STREET,MICKLEHAM
44890,REVENUE,PLACE,LILYDALE
44891,REVENUE,STREET,KURUNJANG
44892,REVILO,COURT,MULGRAVE
44893,REVIVAL,PLACE,KALKALLO
44894,REVO,STREET,NEWPORT
44895,REX,AVENUE,ALPHINGTON
44896,REX,AVENUE,RYE
44897,REX,COURT,NOBLE PARK
44898,REX,COURT,RINGWOOD EAST
44899,REX,COURT,SOMERVILLE
44900,REX,COURT,WANTIRNA
44901,REX,PLACE,DINGLEY VILLAGE
44902,REX,PLACE,HADFIELD
44903,REX,ROAD,CAMPBELLFIELD
44904,REX,STREET,FRANKSTON
44905,REX,STREET,KINGS PARK
44906,REX,STREET,PRESTON
44907,REYNARD,COURT,LANGWARRIN
44908,REYNARD,PLACE,CRANBOURNE EAST
44909,REYNARD,STREET,COBURG
44910,REYNARD,STREET,PASCOE VALE SOUTH
44911,REYNELLA,CLOSE,VERMONT SOUTH
44912,REYNOLDS,AVENUE,RINGWOOD
44913,REYNOLDS,AVENUE,WHEELERS HILL
44914,REYNOLDS,COURT,ENDEAVOUR HILLS
44915,REYNOLDS,COURT,ROXBURGH PARK
44916,REYNOLDS,COURT,WERRIBEE
44917,REYNOLDS,LANE,KENSINGTON
44918,REYNOLDS,PARADE,PASCOE VALE SOUTH
44919,REYNOLDS,PLACE,MELTON SOUTH
44920,REYNOLDS,ROAD,DIAMOND CREEK
44921,REYNOLDS,ROAD,DONCASTER EAST
44922,REYNOLDS,ROAD,DONVALE
44923,REYNOLDS,ROAD,ELTHAM
44924,REYNOLDS,ROAD,RESEARCH
44925,REYNOLDS,ROAD,TEMPLESTOWE
44926,REYNOLDS,ROAD,WARRANDYTE
44927,REYNOLDS,ROAD,WATTLE GLEN
44928,REYNOLDS,STREET,HAMPTON EAST
44929,REYNOLDS,STREET,NORTH MELBOURNE
44930,REYS,CLOSE,MORDIALLOC
44931,RHAPSODY,ROAD,SUNBURY
44932,RHEANVA,STREET,BERWICK
44933,RHINE,DRIVE,ROXBURGH PARK
44934,RHINE,PLACE,YARRA GLEN
44935,RHINE,STREET,WERRIBEE
44936,RHODA,STREET,DINGLEY VILLAGE
44937,RHODE,ISLAND,PATTERSON LAKES
44938,RHODE ISLAND,COURT,TAYLORS LAKES
44939,RHODEN,COURT,DANDENONG NORTH
44940,RHODEN,GROVE,EUMEMMERRING
44941,RHODES,COURT,VERMONT
44942,RHODES,DRIVE,GLEN WAVERLEY
44943,RHODES,PARADE,OAK PARK
44944,RHODES,PARADE,PASCOE VALE
44945,RHODES,STREET,SPRINGVALE
44946,RHODES,STREET,ST ALBANS
44947,RHONDA,CLOSE,ENDEAVOUR HILLS
44948,RHONDA,COURT,BAYSWATER
44949,RHONDA,COURT,BUNDOORA
44950,RHONDA,COURT,FRANKSTON
44951,RHONDA,COURT,MOORABBIN
44952,RHONDA,COURT,RINGWOOD NORTH
44953,RHONDA,CRESCENT,TRUGANINA
44954,RHONDA,STREET,AVONDALE HEIGHTS
44955,RHONDA,STREET,DONCASTER
44956,RHONDA,STREET,MOUNT WAVERLEY
44957,RHONDA,STREET,ROSANNA
44958,RHUBANE,COURT,BLACKBURN
44959,RHUBARB,PLACE,MICKLEHAM
44960,RHUR,COURT,DANDENONG SOUTH
44961,RHUR,STREET,DANDENONG SOUTH
44962,RHUS,CLOSE,ENDEAVOUR HILLS
44963,RHUS,COURT,WERRIBEE
44964,RHYE,STREET,SUNBURY
44965,RHYL,CLOSE,ENDEAVOUR HILLS
44966,RHYLL,COURT,WESTMEADOWS
44967,RIALTO,AVENUE,CRANBOURNE NORTH
44968,RIALTO,GROVE,DROMANA
44969,RIALTON,AVENUE,BLACKBURN NORTH
44970,RIALTON,RISE,SOUTH MORANG
44971,RIANA,LOOP,EUMEMMERRING
44972,RIATTA,COURT,RYE
44973,RIBBLESDALE,AVENUE,WYNDHAM VALE
44974,RIBBON,CLOSE,POINT COOK
44975,RIBBON,COURT,ASPENDALE GARDENS
44976,RIBBON,COURT,FRANKSTON NORTH
44977,RIBBON,COURT,MILL PARK
44978,RIBBON GUM,DRIVE,TARNEIT
44979,RIBBONWOOD,CRESCENT,SUNSHINE NORTH
44980,RIBBONY,WALK,MARIBYRNONG
44981,RIBERA,COURT,WERRIBEE
44982,RICA,STREET,MOORABBIN
44983,RICCANA,COURT,MILL PARK
44984,RICDANIC,DRIVE,BAYSWATER
44985,RICE,COURT,SUNBURY
44986,RICE,STREET,MOORABBIN
44987,RICE,STREET,RESERVOIR
44988,RICE FLOWER,ROAD,SUNSHINE NORTH
44989,RICH,CRESCENT,BELLFIELD (GREATER MELBOURNE)
44990,RICH,STREET,ABBOTSFORD
44991,RICH,STREET,NOBLE PARK
44992,RICH,WALK,NARRE WARREN SOUTH
44993,RICHARD,COURT,MOUNT ELIZA
44994,RICHARD,COURT,RINGWOOD EAST
44995,RICHARD,COURT,ROWVILLE
44996,RICHARD,DRIVE,LANGWARRIN
44997,RICHARD,ROAD,MELTON SOUTH
44998,RICHARD,ROAD,MOUNT WAVERLEY
44999,RICHARD,STREET,BENTLEIGH EAST
45000,RICHARD,STREET,BOX HILL NORTH
45001,RICHARD,STREET,DONCASTER EAST
45002,RICHARD,STREET,HADFIELD
45003,RICHARD,STREET,SORRENTO
45004,RICHARD,STREET,SPRINGVALE SOUTH
45005,RICHARD,STREET,TEMPLESTOWE LOWER
45006,RICHARD,STREET,WILLIAMSTOWN
45007,RICHARDS,AVENUE,CROYDON
45008,RICHARDS,AVENUE,GLEN IRIS
45009,RICHARDS,AVENUE,WATSONIA
45010,RICHARDS,COURT,BROOKLYN
45011,RICHARDS,COURT,KEILOR PARK
45012,RICHARDS,ROAD,HOPPERS CROSSING
45013,RICHARDS,ROAD,MONTROSE
45014,RICHARDS,ROAD,NAR NAR GOON
45015,RICHARDS,ROAD,WARBURTON
45016,RICHARDS,STREET,COBURG
45017,RICHARDS,STREET,LALOR
45018,RICHARDS,STREET,MAIDSTONE
45019,RICHARDS,STREET,MITCHAM
45020,RICHARDS,STREET,YARRAVILLE
45021,RICHARDSON,AVENUE,SUNBURY
45022,RICHARDSON,COURT,CAROLINE SPRINGS
45023,RICHARDSON,DRIVE,MORNINGTON
45024,RICHARDSON,RISE,WANTIRNA SOUTH
45025,RICHARDSON,ROAD,CROYDON NORTH
45026,RICHARDSON,STREET,ALBERT PARK
45027,RICHARDSON,STREET,BOX HILL SOUTH
45028,RICHARDSON,STREET,BRUNSWICK
45029,RICHARDSON,STREET,CARLTON NORTH
45030,RICHARDSON,STREET,ESSENDON
45031,RICHARDSON,STREET,HUGHESDALE
45032,RICHARDSON,STREET,MIDDLE PARK
45033,RICHARDSON,STREET,NARRE WARREN
45034,RICHARDSON,STREET,PRINCES HILL
45035,RICHARDSON,STREET,RYE
45036,RICHARDSON,STREET,SEAFORD
45037,RICHARDSON,STREET,THOMASTOWN
45038,RICHBOROUGH,GROVE,FERNTREE GULLY
45039,RICHELIEU,STREET,MAIDSTONE
45040,RICHELIEU,STREET,WEST FOOTSCRAY
45041,RICHES,STREET,DALLAS
45042,RICHHAVEN,PLACE,EPPING
45043,RICHIE,COURT,NARRE WARREN SOUTH
45044,RICHMAN,DRIVE,MOUNT ELIZA
45045,RICHMOND,AVENUE,CARRUM DOWNS
45046,RICHMOND,CLOSE,CAROLINE SPRINGS
45047,RICHMOND,CRESCENT,WERRIBEE
45048,RICHMOND,STREET,BLACKBURN SOUTH
45049,RICHMOND,STREET,HADFIELD
45050,RICHMOND,TERRACE,RICHMOND
45051,RICHMOND,TERRACE,ROXBURGH PARK
45052,RICHMORE,ROAD,WYNDHAM VALE
45053,RICHWIN,STREET,TARNEIT
45054,RICKARD,STREET,AVONDALE HEIGHTS
45055,RICKARD,STREET,BRUNSWICK EAST
45056,RICKARDS,AVENUE,KNOXFIELD
45057,RICKETTS,ROAD,MOUNT WAVERLEY
45058,RICKI,COURT,CLAYTON SOUTH
45059,RICKI,COURT,RINGWOOD NORTH
45060,RICKSON,COURT,SPRINGVALE SOUTH
45061,RICKSON,PLACE,DONVALE
45062,RICKSON,PLACE,VERMONT
45063,RICKY,COURT,BUNDOORA
45064,RICKY,WAY,EPPING
45065,RICOURT,AVENUE,MURRUMBEENA
45066,RIDDELL,GROVE,PAKENHAM
45067,RIDDELL,PARADE,ELSTERNWICK
45068,RIDDELL,ROAD,SUNBURY
45069,RIDDELL,ROAD,WANTIRNA SOUTH
45070,RIDDELL,STREET,DANDENONG NORTH
45071,RIDDELL,STREET,TEMPLESTOWE LOWER
45072,RIDDELL,STREET,WESTMEADOWS
45073,RIDDER,COURT,DINGLEY VILLAGE
45074,RIDDLE,DRIVE,MELTON
45075,RIDDLE,STREET,BENTLEIGH
45076,RIDDLESTON,COURT,NARRE WARREN SOUTH
45077,RIDER,LANE,NEWPORT
45078,RIDGE,AVENUE,HAMPTON EAST
45079,RIDGE,COURT,HAMPTON PARK
45080,RIDGE,COURT,LAUNCHING PLACE
45081,RIDGE,COURT,RYE
45082,RIDGE,DRIVE,AVONDALE HEIGHTS
45083,RIDGE,DRIVE,WYNDHAM VALE
45084,RIDGE,LANE,HILLSIDE (GREATER MELBOURNE)
45085,RIDGE,PLACE,PAKENHAM
45086,RIDGE,ROAD,BERWICK
45087,RIDGE,ROAD,BLAIRGOWRIE
45088,RIDGE,ROAD,EMERALD
45089,RIDGE,ROAD,GREENSBOROUGH
45090,RIDGE,ROAD,MOUNT DANDENONG
45091,RIDGE,ROAD,OAK PARK
45092,RIDGE,ROAD,OLINDA
45093,RIDGE,ROAD,WANTIRNA SOUTH
45094,RIDGE,ROAD,WHITTLESEA
45095,RIDGE VIEW,COURT,SOMERVILLE
45096,RIDGEMONT,DRIVE,BERWICK
45097,RIDGEVIEW,AVENUE,CHIRNSIDE PARK
45098,RIDGEVIEW,STREET,ELTHAM
45099,RIDGEVIEW,TERRACE,LYSTERFIELD
45100,RIDGEWAY,,MELTON WEST
45101,RIDGEWAY,AVENUE,GLENROY
45102,RIDGEWAY,AVENUE,KEW
45103,RIDGEWAY,CHASE,NARRE WARREN SOUTH
45104,RIDGEWAY,PARADE,SUNSHINE WEST
45105,RIDGEWAY,STREET,ROWVILLE
45106,RIDGWAY,AVENUE,CROYDON
45107,RIDGWAY,PLACE,MELBOURNE
45108,RIDING,WAY,FERNTREE GULLY
45109,RIDLEY,AVENUE,AVONDALE HEIGHTS
45110,RIDLEY,CLOSE,CARRUM DOWNS
45111,RIDLEY,COURT,DONCASTER EAST
45112,RIDLEY,PLACE,TRUGANINA
45113,RIDLEY,STREET,ALBION
45114,RIDLEY,STREET,BLAIRGOWRIE
45115,RIDLEY,STREET,BURWOOD EAST
45116,RIDOUT,PLACE,BULLEEN
45117,RIESLING,STREET,WOLLERT
45118,RIFFLEBIRD,DRIVE,TARNEIT
45119,RIFLE RANGE,DRIVE,WILLIAMSTOWN
45120,RIFLEBIRD,AVENUE,NARRE WARREN
45121,RIFURE,COURT,GREENVALE
45122,RIGANI,COURT,BLACKBURN NORTH
45123,RIGBY,AVENUE,CARNEGIE
45124,RIGBY,COURT,NARRE WARREN SOUTH
45125,RIGBY,COURT,TAYLORS LAKES
45126,RIGBY,LANE,KENSINGTON
45127,RIGBY,MEWS,ROWVILLE
45128,RIGBY,STREET,CARRUM
45129,RIGBY,STREET,WARNEET
45130,RIGEL,STREET,MELTON
45131,RIGGALL,STREET,BROADMEADOWS
45132,RIGGALL,STREET,DALLAS
45133,RIHANNA,STREET,GREENVALE
45134,RILANA,ROAD,CLYDE NORTH
45135,RILEY,COURT,BRAYBROOK
45136,RILEY,COURT,BURNSIDE
45137,RILEY,COURT,KEILOR DOWNS
45138,RILEY,COURT,PAKENHAM
45139,RILEY,DRIVE,MILL PARK
45140,RILEY,LANE,SORRENTO
45141,RILEY,PLACE,HAMPTON PARK
45142,RILEY,ROAD,UPWEY
45143,RILEY,STREET,MCCRAE
45144,RILEY,STREET,MURRUMBEENA
45145,RILEY,STREET,OAKLEIGH SOUTH
45146,RILEY,STREET,THORNBURY
45147,RILEY,TERRACE,TARNEIT
45148,RILL,STREET,HEIDELBERG
45149,RIM CROSS,DRIVE,AVONDALE HEIGHTS
45150,RIM CROSS,DRIVE,KEILOR EAST
45151,RIMBANDA,COURT,KURUNJANG
45152,RIMES,CLOSE,CRANBOURNE WEST
45153,RIMFIRE,CLOSE,THOMASTOWN
45154,RIMFIRE,COURT,HARKNESS
45155,RIMFIRE,COURT,LILYDALE
45156,RIMFIRE,CRESCENT,CRANBOURNE
45157,RIMFIRE,DRIVE,HALLAM
45158,RIMFIRE,STREET,DEER PARK
45159,RIMFIRE,WALK,MARIBYRNONG
45160,RIMINGTON,AVENUE,KEW
45161,RIMMER,PLACE,DONCASTER EAST
45162,RIMMER,STREET,MENTONE
45163,RIMU,CLOSE,DOVETON
45164,RINDLEBROOK,PLACE,WONGA PARK
45165,RINELLA,COURT,FRANKSTON SOUTH
45166,RING,AVENUE,CLYDE NORTH
45167,RING,COURT,DANDENONG NORTH
45168,RING,ROAD,BUNDOORA
45169,RINGAROOMA,DRIVE,TRUGANINA
45170,RINGO,PLACE,NARRE WARREN SOUTH
45171,RINGS,ROAD,MOORABBIN
45172,RINGTAIL,CIRCUIT,MAIDSTONE
45173,RINGTAIL,CLOSE,BOTANIC RIDGE
45174,RINGWOOD,BYPASS,RINGWOOD
45175,RINGWOOD,COURT,GLADSTONE PARK
45176,RINGWOOD,STREET,RINGWOOD
45177,RINGWOOD-WARRANDYTE,ROAD,PARK ORCHARDS
45178,RINGWOOD-WARRANDYTE,ROAD,RINGWOOD NORTH
45179,RINGWOOD-WARRANDYTE,ROAD,WARRANDYTE
45180,RINGWOOD-WARRANDYTE,ROAD,WARRANDYTE SOUTH
45181,RIO,COURT,FERNTREE GULLY
45182,RIO,WALK,WERRIBEE
45183,RIO,WAY,CLYDE NORTH
45184,RIO GRANDE,DRIVE,ROXBURGH PARK
45185,RIO VISTA,COURT,CHELTENHAM
45186,RIO VISTA,COURT,RYE
45187,RIORDAN,COURT,MORNINGTON
45188,RIORDAN,CRESCENT,MERNDA
45189,RIORDAN,PLACE,TEMPLESTOWE LOWER
45190,RIPLEY,CLOSE,DERRIMUT
45191,RIPLEY,COURT,NARRE WARREN
45192,RIPLEY,COURT,RINGWOOD
45193,RIPLEY,GROVE,CAULFIELD NORTH
45194,RIPLEY,STREET,MOUNT WAVERLEY
45195,RIPLEY,STREET,OAKLEIGH SOUTH
45196,RIPON,CLOSE,DIAMOND CREEK
45197,RIPON,COURT,FOREST HILL
45198,RIPON,COURT,NOBLE PARK NORTH
45199,RIPON,GROVE,ELSTERNWICK
45200,RIPON,STREET,SUNSHINE
45201,RIPPER,STREET,MONTMORENCY
45202,RIPPLE,PLACE,EPPING
45203,RIPPLEBROOK,DRIVE,BROADMEADOWS
45204,RIPPLEBROOK,DRIVE,WESTMEADOWS
45205,RIPPLESIDE,TERRACE,TARNEIT
45206,RIPPON,COURT,TEMPLESTOWE
45207,RIPPON,GROVE,BRIGHTON
45208,RIPPON,STREET,FOOTSCRAY
45209,RIPS,COURT,DINGLEY VILLAGE
45210,RISDALE,CLOSE,DIAMOND CREEK
45211,RISDON,COURT,WANTIRNA SOUTH
45212,RISDON,DRIVE,NOTTING HILL
45213,RISELY,ROAD,CLYDE NORTH
45214,RISHON,AVENUE,BLACKBURN SOUTH
45215,RISING,COURT,HILLSIDE (GREATER MELBOURNE)
45216,RISING,COURT,OFFICER
45217,RISING,STREET,PASCOE VALE
45218,RISING STAR,LANE,CHELTENHAM
45219,RISING SUN,PARADE,TARNEIT
45220,RISLEY,CLOSE,CAROLINE SPRINGS
45221,RISLEY,STREET,RICHMOND
45222,RISSON,LANE,HAWTHORN EAST
45223,RISSON,STREET,MELTON SOUTH
45224,RITA,COURT,ENDEAVOUR HILLS
45225,RITA,COURT,EPPING
45226,RITA,COURT,HOPPERS CROSSING
45227,RITA,STREET,ABERFELDIE
45228,RITA,STREET,PRESTON
45229,RITA,STREET,ST ALBANS
45230,RITA,STREET,UPWEY
45231,RITCHIE,AVENUE,BLAIRGOWRIE
45232,RITCHIE,CIRCUIT,TARNEIT
45233,RITCHIE,COURT,SUNSHINE
45234,RITCHIE,DRIVE,CLYDE NORTH
45235,RITCHIE,STREET,GARFIELD
45236,RITZ,STREET,VERMONT SOUTH
45237,RITZ,VIEW,CRANBOURNE NORTH
45238,RIVELLA,CIRCUIT,TARNEIT
45239,RIVEN,WAY,TARNEIT
45240,RIVER,AVENUE,ASCOT VALE
45241,RIVER,BOULEVARD,RICHMOND
45242,RIVER,DRIVE,AVONDALE HEIGHTS
45243,RIVER,DRIVE,BUNDOORA
45244,RIVER,ESPLANADE,DOCKLANDS
45245,RIVER,LANE,SOUTH YARRA
45246,RIVER,RETREAT,KEW
45247,RIVER,ROAD,MILLGROVE
45248,RIVER,STREET,BRIAR HILL
45249,RIVER,STREET,GREENSBOROUGH
45250,RIVER,STREET,HEALESVILLE
45251,RIVER,STREET,MARIBYRNONG
45252,RIVER,STREET,NEWPORT
45253,RIVER,STREET,RICHMOND
45254,RIVER,STREET,SOUTH YARRA
45255,RIVER,STREET,WHITTLESEA
45256,RIVER,TERRACE,HALLAM
45257,RIVER BROOK,AVENUE,SOUTH MORANG
45258,RIVER GUM,CLOSE,DIAMOND CREEK
45259,RIVER GUM,COURT,CAIRNLEA
45260,RIVER GUM,DRIVE,CROYDON NORTH
45261,RIVER GUM,PLACE,SANDHURST
45262,RIVER MINT,GROVE,PORT MELBOURNE
45263,RIVER PARK,COURT,WERRIBEE
45264,RIVER PARK,TERRACE,MARIBYRNONG
45265,RIVER RED,GROVE,PAKENHAM
45266,RIVER REDGUM,PLACE,LYNBROOK
45267,RIVER REDGUM,PLACE,SOUTH MORANG
45268,RIVER RUN,DRIVE,WERRIBEE
45269,RIVER WALK,DRIVE,POINT COOK
45270,RIVERBANK,DRIVE,MARIBYRNONG
45271,RIVERBEND,CRESCENT,WERRIBEE
45272,RIVERBEND,WAY,SUNSHINE NORTH
45273,RIVERCOAST,ROAD,WERRIBEE SOUTH
45274,RIVERDALE,BOULEVARD,MERNDA
45275,RIVERDALE,BOULEVARD,SOUTH MORANG
45276,RIVERDALE,ROAD,SEVILLE EAST
45277,RIVEREX,PLACE,HOPPERS CROSSING
45278,RIVERFLAT,CLOSE,HEALESVILLE
45279,RIVERFRONT,WAY,MARIBYRNONG
45280,RIVERGLADES,DRIVE,POINT COOK
45281,RIVERGLEN,DRIVE,WERRIBEE
45282,RIVERGLEN,ROAD,BERWICK
45283,RIVERGUM,DRIVE,MILL PARK
45284,RIVERGUM,PLACE,HILLSIDE (GREATER MELBOURNE)
45285,RIVERGUM,PLACE,KEYSBOROUGH
45286,RIVERGUM,PLACE,SUNBURY
45287,RIVERHILL,DRIVE,LOWER PLENTY
45288,RIVERINA,AVENUE,ROXBURGH PARK
45289,RIVERINA,ROAD,MONTMORENCY
45290,RIVERINE,STREET,WOLLERT
45291,RIVERLEN,STREET,MAIDSTONE
45292,RIVERRUN,DRIVE,BOTANIC RIDGE
45293,RIVERSDALE,AVENUE,CARRUM
45294,RIVERSDALE,AVENUE,ELTHAM NORTH
45295,RIVERSDALE,AVENUE,SEAFORD
45296,RIVERSDALE,COURT,HAWTHORN
45297,RIVERSDALE,COURT,MOUNT WAVERLEY
45298,RIVERSDALE,DRIVE,TARNEIT
45299,RIVERSDALE,DRIVE,WERRIBEE
45300,RIVERSDALE,ROAD,BOX HILL SOUTH
45301,RIVERSDALE,ROAD,BURWOOD
45302,RIVERSDALE,ROAD,CAMBERWELL
45303,RIVERSDALE,ROAD,CANTERBURY
45304,RIVERSDALE,ROAD,HAWTHORN
45305,RIVERSDALE,ROAD,HAWTHORN EAST
45306,RIVERSDALE,ROAD,SURREY HILLS
45307,RIVERSDALE,ROAD,YARRA JUNCTION
45308,RIVERSDALE,STREET,CRAIGIEBURN
45309,RIVERSIDE,AVENUE,AVONDALE HEIGHTS
45310,RIVERSIDE,AVENUE,BALWYN NORTH
45311,RIVERSIDE,AVENUE,BUNYIP
45312,RIVERSIDE,AVENUE,KEILOR
45313,RIVERSIDE,AVENUE,WERRIBEE
45314,RIVERSIDE,DRIVE,EAST WARBURTON
45315,RIVERSIDE,DRIVE,KEW EAST
45316,RIVERSIDE,DRIVE,SOUTH MORANG
45317,RIVERSIDE,DRIVE,WARBURTON
45318,RIVERSIDE,PLACE,KEILOR EAST
45319,RIVERSIDE,QUAY,SOUTHBANK
45320,RIVERSIDE,ROAD,IVANHOE
45321,RIVERSIDE WEST,,PATTERSON LAKES
45322,RIVERSTONE,PROMENADE,TARNEIT
45323,RIVERSWOOD,STREET,WOLLERT
45324,RIVERTURN,LANE,WARBURTON
45325,RIVERVALLEY,BOULEVARD,AVONDALE HEIGHTS
45326,RIVERVALLEY,BOULEVARD,SUNSHINE NORTH
45327,RIVERVIEW,COURT,MARIBYRNONG
45328,RIVERVIEW,CRESCENT,EUMEMMERRING
45329,RIVERVIEW,DRIVE,WERRIBEE
45330,RIVERVIEW,LINK,SUNSHINE NORTH
45331,RIVERVIEW,ROAD,BALWYN NORTH
45332,RIVERVIEW,ROAD,ESSENDON
45333,RIVERVIEW,ROAD,MONTMORENCY
45334,RIVERVIEW,STREET,AVONDALE HEIGHTS
45335,RIVERVIEW,TERRACE,BULLEEN
45336,RIVERVIEW,TERRACE,SUNBURY
