street_id,mb_code16,n_addresses
15410,20643391000,5
15410,20644580000,5
15410,20645502000,1
15410,20646162000,1
15411,20341470000,16
15412,20220450000,8
15413,20358420000,4
15414,20631972550,2
15415,20047240000,1
15415,20047390000,1
15415,20048660000,4
15415,20048700000,12
15415,20049660000,3
15415,20050470000,11
15415,20051260000,1
15415,20053060000,4
15415,20053370000,2
15416,20053370000,1
15416,20319560000,3
15417,20590650000,6
15417,20590810000,10
15418,20372780000,5
15418,20377490000,3
15418,20377980000,7
15419,20631929060,10
15420,20596980000,10
15421,20082700000,11
15422,20631898300,6
15422,20631899900,9
15422,20631949210,4
15422,20631958340,10
15422,20631997710,2
15422,20631999900,11
15423,20226430000,9
15423,20228220000,16
15423,20229920000,10
15423,20231290000,10
15424,20631925530,2
15425,20282461000,20
15426,20340600000,15
15427,20323600000,14
15427,20325070000,4
15428,20025160000,19
15429,20070450000,10
15430,20165980000,6
15431,20315830000,13
15432,20110690000,6
15433,20631924090,21
15434,20357050000,2
15434,20357590000,2
15435,20384810000,34
15436,20636170000,5
15437,20171190000,27
15438,20165700000,35
15439,20406520000,9
15440,20587700000,1
15440,20588470000,5
15440,20590300000,13
15440,20591580000,25
15441,20361860000,9
15441,20368590000,9
15442,20599821000,7
15443,20122790000,6
15443,20123060000,11
15443,20123940000,10
15443,20124720000,8
15443,20124740000,1
15443,20125540000,7
15443,20125581000,5
15443,20125582000,7
15443,20125610000,12
15443,20127530000,9
15443,20703900000,2
15444,20184110000,21
15444,20190820000,6
15445,20072250000,1
15445,20074200000,4
15445,20074870000,12
15446,20339110000,9
15447,20491360000,20
15447,20492260000,3
15448,20435101000,6
15449,20631910380,10
15450,20594600000,14
15450,20597040000,10
15451,20337310000,8
15452,20391690000,45
15453,20720040000,13
15454,20430610000,2
15454,20431290000,7
15454,20432790000,5
15454,20433070000,19
15454,20434600000,27
15455,20108640000,23
15456,20472670000,32
15456,20474710000,49
15456,20477290000,42
15456,20477300000,41
15456,20631906220,60
15457,20486270000,6
15458,20512470000,15
15459,20122133000,8
15459,20122135000,9
15460,20608283200,7
15460,20608283500,7
15461,20658012000,8
15461,20658013000,1
15462,20450851000,17
15463,20529890000,23
15463,20530272000,19
15463,20530610000,21
15463,20530720000,20
15463,20531130000,18
15463,20531540000,30
15463,20531860000,13
15463,20532020000,2
15463,20532030000,17
15463,20533060000,11
15463,20631924430,8
15463,20631928570,11
15463,20631935870,15
15463,20631996330,21
15464,20530141000,4
15464,20531510000,9
15464,20531760000,11
15464,20532590000,9
15464,20631923500,8
15464,20631926040,6
15464,20631926860,8
15464,20631931660,12
15464,20631990630,13
15464,20631991290,8
15465,20532630000,6
15465,20532640000,9
15465,20532760000,83
15465,20631908990,1
15466,20468910000,14
15467,20488400000,4
15467,20491310000,18
15468,20047210000,1
15469,20051640000,25
15470,20016340000,2
15470,20018770000,3
15471,20127181000,7
15472,20658140000,5
15473,20631939580,7
15474,20522080000,1
15474,20524180000,1
15474,20631934900,2
15475,20046510000,20
15476,20633670000,17
15477,20631992810,6
15478,20378276000,1
15479,20021070000,3
15480,20631932090,24
15480,20631935290,19
15481,20077240000,9
15481,20078750000,12
15481,20082170000,14
15482,20631918540,11
15483,20378520000,17
15483,20378562000,18
15484,20631951250,7
15485,20338570000,15
15486,20626450000,4
15486,20627690000,7
15486,20630510000,6
15486,20631020000,8
15486,20631030000,6
15487,20430960000,6
15488,20296390000,5
15489,20631985870,23
15490,20332440000,6
15491,20024590000,21
15492,20323630000,14
15493,20610470000,16
15494,20329560000,12
15495,20105421000,5
15496,20018300000,20
15496,20023060000,62
15497,20517410000,16
15497,20517480000,18
15497,20517500000,7
15498,20630320000,5
15498,20630500000,18
15498,20631250000,2
15499,20196090000,44
15500,20055670000,16
15500,20059510000,10
15501,20365240000,1
15502,20365240000,19
15502,20367010000,19
15503,20470430000,19
15504,20085740000,10
15504,20088420000,12
15505,20115750000,4
15505,20117890000,10
15506,20631966880,9
15507,20631978060,17
15508,20294480000,10
15509,20383270000,4
15510,20631947240,5
15510,20631947390,4
15511,20631928890,8
15512,20328500000,10
15513,20486670000,1
15514,20631983680,9
15515,20609190000,10
15516,20626190000,15
15517,20435680000,6
15517,20436420000,13
15517,20437600000,11
15517,20438670000,35
15517,20439760000,12
15517,20439770000,14
15517,20440610000,6
15517,20442350000,14
15518,20302450000,1
15518,20302680000,35
15518,20303360000,28
15518,20303890000,49
15518,20631914020,28
15519,20286080000,19
15520,20047880000,18
15520,20052450000,11
15521,20122420000,25
15522,20438330000,9
15523,20399531000,18
15524,20359870000,2
15524,20359880000,25
15524,20365290000,12
15525,20497760000,11
15525,20499600000,22
15525,20501050000,24
15526,20116340000,2
15526,20119170000,3
15526,20121240000,4
15526,20122340000,9
15527,20472050000,28
15528,20076390000,7
15528,20078020000,18
15529,20146340000,24
15529,20146500000,37
15529,20146590000,3
15529,20148070000,26
15529,20148150000,43
15529,20148350000,1
15529,20149610000,24
15529,20150480000,27
15529,20150820000,22
15529,20151590000,25
15529,20155060000,33
15529,20155210000,1
15529,20155230000,34
15529,20156100000,34
15529,20631909520,25
15530,20289910000,24
15531,20613460000,15
15531,20613490000,13
15531,20613520000,4
15531,20614480000,11
15531,20616520000,11
15531,20616530000,8
15531,20617040000,5
15531,20617891000,6
15531,20618390000,2
15531,20618401000,12
15531,20618402000,23
15531,20618410000,4
15531,20618420000,12
15531,20719040000,1
15532,20613420000,16
15532,20613450000,14
15532,20614450000,37
15532,20614460000,4
15532,20615330000,1
15532,20615950000,11
15532,20615960000,11
15532,20616110000,9
15532,20616740000,9
15532,20617490000,5
15532,20617500000,4
15532,20617892000,4
15532,20617900000,8
15533,20402180000,2
15534,20020800000,1
15534,20145261000,22
15534,20145264000,1
15535,20140510000,2
15535,20142840000,3
15535,20143360000,2
15535,20143440000,4
15535,20145253000,21
15535,20145255000,84
15536,20020800000,1
15537,20139410000,7
15537,20140000000,4
15537,20140350000,55
15537,20140510000,3
15537,20140900000,9
15537,20141430000,26
15537,20143020000,7
15537,20143040000,10
15537,20143380000,34
15537,20143590000,21
15537,20143652000,1
15538,20023300000,1
15538,20139340000,3
15538,20140410000,4
15538,20140990000,43
15538,20141450000,5
15538,20141760000,13
15538,20141830000,42
15538,20141991000,10
15538,20142340000,29
15538,20142740000,1
15538,20142940000,6
15538,20143620000,3
15538,20143720000,57
15538,20143961000,4
15538,20143962000,12
15538,20143964000,1
15538,20144350000,6
15538,20145140000,7
15539,20016110000,40
15539,20017270000,31
15539,20019240000,4
15539,20020000000,32
15539,20021630000,60
15539,20021710000,5
15539,20021740000,1
15539,20021750000,10
15539,20021770000,21
15539,20021780000,25
15539,20023210000,6
15539,20631918380,88
15540,20631934720,19
15541,20289450000,24
15542,20302030000,7
15543,20654360000,9
15544,20382020000,6
15545,20111210000,9
15546,20436690000,8
15547,20489890000,9
15548,20608691600,23
15548,20631949770,3
15548,20631997700,11
15548,20631998070,4
15549,20404070000,11
15550,20631987140,13
15551,20633181100,10
15551,20633181200,18
15551,20633181500,22
15552,20389650000,7
15553,20661230000,18
15554,20503400000,20
15555,20515170000,19
15556,20170650000,13
15556,20175290000,2
15556,20176830000,28
15557,20606250000,15
15557,20607510000,16
15557,20607530000,19
15557,20607920000,4
15557,20608290000,3
15557,20631933170,1
15557,20631993130,10
15558,20484850000,9
15558,20491020000,4
15558,20491510000,5
15559,20512590000,22
15560,20533221000,9
15561,20631961140,6
15561,20631961150,9
15562,20495890000,7
15563,20172230000,20
15564,20650260000,7
15565,20066510000,5
15565,20066520000,6
15565,20066530000,11
15566,20648010000,7
15566,20649160000,14
15566,20650300000,1
15567,20453150000,9
15567,20454800000,16
15568,20117650000,14
15569,20339060000,15
15570,20302380000,10
15570,20303660000,10
15571,20402940000,14
15572,20631913500,14
15573,20550950000,27
15573,20551110000,11
15573,20551190000,19
15573,20552690000,16
15573,20552840000,18
15573,20553070000,10
15573,20553542000,52
15573,20553550000,15
15573,20553610000,16
15573,20553960000,32
15573,20553980000,9
15573,20554180000,31
15573,20554490000,10
15573,20554500000,12
15573,20556580000,1
15573,20557200000,28
15573,20557210000,7
15573,20631931540,13
15573,20631967650,28
15573,20632003610,1
15574,20484950000,29
15574,20486881000,1
15574,20631990940,16
15575,20398060000,1
15575,20399230000,15
15576,20139360000,13
15576,20141170000,8
15576,20141920000,12
15576,20144710000,11
15576,20144730000,9
15576,20144750000,3
15576,20144760000,1
15577,20375270000,17
15577,20379402000,5
15578,20425390000,37
15578,20427130000,3
15578,20427140000,16
15578,20428010000,6
15578,20428570000,2
15578,20428930000,21
15578,20429390000,32
15579,20310810000,7
15579,20314660000,9
15580,20444010000,1
15580,20446800000,4
15580,20447950000,17
15580,20450710000,20
15580,20450720000,11
15580,20452250000,16
15580,20452270000,8
15581,20543670000,28
15581,20543680000,53
15581,20544650000,1
15581,20544700000,100
15581,20544730000,41
15581,20545680000,1
15581,20545710000,96
15581,20545730000,38
15581,20546720000,77
15581,20546750000,5
15581,20546760000,50
15581,20547500000,35
15581,20549101000,1
15581,20549102000,5
15581,20550760000,30
15581,20631934980,144
15581,21299930000,65
15582,20703130000,1
15583,20107150000,21
15583,20108880000,18
15583,20108910000,2
15583,20108920000,13
15583,20108930000,3
15583,20110500000,11
15583,20111920000,17
15583,20111950000,6
15583,20112850000,4
15583,20114290000,38
15584,20631959850,1
15584,20631996870,17
15585,20406370000,27
15585,20631959890,30
15585,20631961390,1
15585,20631962910,10
15586,20434940000,3
15586,20434950000,29
15587,20297550000,17
15588,20631906270,4
15588,20631908860,2
15588,20631930240,4
15588,20631992630,18
15588,20631994470,4
15589,20467570000,16
15589,20468740000,15
15589,20468750000,25
15589,20469560000,30
15589,20469800000,9
15590,20079910000,28
15590,20082830000,2
15591,20642910000,1
15591,20643420000,1
15591,20644290000,12
15592,20631979680,6
15592,20631979840,7
15593,20027670000,9
15594,20512860000,5
15595,20300300000,75
15596,20341140000,18
15597,20164850000,6
15597,20164860000,24
15597,20165841000,26
15597,20165842000,9
15597,20167470000,17
15597,20631907180,6
15597,20631907330,1
15598,20360280000,7
15598,20360290000,7
15598,20365150000,1
15599,20430400000,12
15599,20431440000,6
15599,20432770000,26
15599,20435140000,6
15599,20435150000,14
15600,20300510000,4
15601,20372560000,10
15601,20372660000,3
15601,20373950000,14
15601,20373960000,13
15601,20375060000,4
15601,20375070000,6
15601,20375120000,19
15601,20375130000,1
15601,20375920000,5
15601,20375970000,6
15601,20375980000,35
15601,20376530000,3
15601,20376880000,15
15601,20376890000,5
15601,20378570000,17
15601,20378600000,7
15601,20378660000,13
15601,20378690000,6
15602,20657650000,17
15603,20631967440,3
15604,20601690000,5
15604,20604690000,6
15605,20080370000,10
15605,20080430000,5
15605,20082480000,7
15605,20083040000,5
15606,20362640000,5
15606,20363480000,6
15607,20419130000,2
15607,20419590000,8
15607,20419600000,1
15607,20631928090,59
15607,20631931150,23
15607,20631947910,1
15607,20631958710,1
15608,20025730000,11
15608,20029210000,11
15608,20029220000,19
15608,20029230000,10
15609,20312700000,14
15610,20310190000,6
15611,20364960000,11
15612,20226450000,16
15612,20228230000,26
15612,20229940000,12
15612,20230360000,8
15612,20230900000,14
15612,20231310000,11
15612,20231670000,3
15612,20231680000,9
15612,20232320000,4
15612,20233000000,2
15613,20227110000,7
15613,20227120000,4
15613,20228830000,5
15613,20230090000,13
15613,20231670000,3
15613,20232450000,9
15614,20437520000,6
15615,20431410000,11
15616,20083590000,12
15616,20084210000,17
15617,20367400000,17
15618,20337340000,3
15618,20337352000,43
15619,20631986890,5
15620,21300175000,39
15621,20436020000,19
15622,20049340000,51
15623,20514720000,17
15624,20168742000,9
15625,20322630000,4
15626,20631901280,12
15627,20297970000,8
15628,20445040000,11
15628,20446270000,8
15628,20452000000,26
15629,20299300000,13
15630,20289900000,17
15631,20119430000,6
15631,20119450000,5
15631,20631924410,16
15631,20631943800,35
15631,20631950620,3
15631,20631995510,7
15632,20631936410,6
15633,20701070000,20
15634,20402480000,8
15635,20635382000,13
15636,20631973020,11
15637,20477850000,3
15637,20480820000,3
15637,20480840000,5
15637,20480850000,13
15638,20631984480,11
15639,20616080000,1
15639,20617000000,3
15640,20624290000,17
15641,20631929400,14
15642,20627270000,19
15643,20360620000,32
15643,20362240000,7
15643,20363580000,36
15643,20367960000,17
15644,20016240000,2
15644,20016250000,3
15644,20017440000,4
15644,20019530000,3
15644,20020190000,1
15644,20020460000,1
15644,20022860000,19
15644,20631936560,6
15645,20483790000,5
15645,20484540000,4
15645,20484550000,4
15645,20485870000,1
15645,20485880000,6
15645,20486460000,4
15645,20486470000,2
15645,20487590000,2
15645,20488250000,8
15645,20489750000,4
15645,20492000000,2
15645,20492020000,6
15646,20124880000,11
15647,20631972530,15
15647,20632006290,14
15648,20430140000,12
15649,20297000000,17
15650,20103750000,12
15650,20104310000,3
15651,20025640000,1
15651,20027290000,13
15652,20503880000,15
15653,20027550000,4
15654,20326320000,18
15654,20328560000,11
15654,20328900000,1
15654,20331120000,12
15654,20331360000,5
15654,20333440000,5
15654,20333450000,11
15655,20333450000,1
15656,20493430000,10
15656,20493530000,2
15657,20218530000,5
15657,20218570000,3
15657,20222900000,18
15657,20223450000,7
15658,20303900000,14
15659,20631960520,1
15659,20631960580,4
15659,20632000710,1
15659,20720902000,20
15660,20103404600,11
15660,20103404700,7
15660,20103404800,2
15660,20103404900,3
15661,20631950010,10
15661,20631964550,5
15661,20631964560,2
15662,20093490000,19
15663,20516570000,7
15664,20631913550,12
15665,20434570000,10
15666,20116130000,14
15667,20618360000,7
15668,20631932230,33
15669,20631939410,8
15669,20631941860,4
15669,20631942100,4
15669,20631969050,2
15669,20631971430,18
15670,20357690000,5
15671,20631919750,8
15671,20631937470,4
15671,20631937840,10
15671,20631956380,3
15671,20631956570,3
15671,20631956580,4
15671,20631991760,7
15671,20631994760,9
15671,20632000390,4
15672,20612490000,9
15673,20625370000,6
15674,20631977770,1
15675,20665560000,1
15676,20221470000,11
15677,20328440000,5
15678,20291600000,7
15679,20497580000,19
15679,20498710000,7
15679,20500190000,9
15679,20502170000,7
15679,20502720000,34
15679,20502950000,22
15680,20631979120,9
15681,20307720000,18
15681,20307730000,7
15681,20310680000,12
15681,20310690000,6
15681,20313461000,3
15681,20315720000,19
15682,20027120000,9
15683,20631899160,29
15683,20631899220,9
15684,20631950510,15
15685,20301490000,14
15685,20302790000,3
15685,20303440000,5
15685,20631932360,19
15686,20631927460,11
15686,20632122500,6
15686,20632122600,6
15687,20113920000,20
15688,20146860000,14
15688,20149880000,15
15688,20152800000,44
15688,20154900000,35
15688,20154910000,25
15689,20631150000,25
15690,20467230000,14
15690,20471050000,13
15691,20042790000,17
15691,20043100000,14
15691,20043760000,21
15692,20483050000,19
15692,20488750000,7
15693,20425100000,30
15693,20426570000,22
15694,20292410000,5
15695,20232190000,20
15696,20390040000,5
15696,20392600000,7
15697,20100320000,1
15697,20102630000,1
15698,20024780000,5
15698,20026220000,32
15698,20029330000,22
15699,20655070000,8
15700,20332910000,20
15701,20588020000,2
15701,20593550000,13
15701,20593560000,7
15701,20631904920,3
15701,20631904930,1
15702,20173920000,5
15702,20175400000,12
15702,20177590000,18
15702,20178762000,1
15702,20178763000,20
15702,20179200000,1
15703,20308770000,15
15703,20308780000,10
15703,20308800000,6
15703,20309260000,6
15703,20311460000,6
15703,20311480000,6
15703,20312110000,14
15703,20314940000,3
15703,20315300000,5
15703,20316230000,1
15703,20316240000,8
15703,20316630000,15
15703,20317320000,8
15703,20317450000,8
15703,20318580000,6
15704,20085910000,31
15704,20087310000,25
15705,20497830000,7
15705,20500470000,13
15705,20502770000,6
15705,20503810000,8
15705,20504210000,1
15705,20678620000,1
15706,20119470000,15
15706,20120320000,14
15707,20452820000,20
15707,20454470000,26
15707,20455740000,19
