mb_code16,lon,lat
20023280000,145.0299911189,-37.7635929753
20023290000,145.0341813974,-37.7630310572
20023300000,145.0319084606,-37.7656915450
20023310000,145.0331939234,-37.7654450863
20023320000,145.0300219230,-37.7640445467
20023330000,145.0345926066,-37.7652298942
20023340000,145.0343868561,-37.7663834191
20023350000,145.0349104402,-37.7628410345
20023360000,145.0318146594,-37.7625472312
20023370000,145.0328760881,-37.7626862600
20023380000,145.0473658112,-37.7701616456
20023390000,145.0482050736,-37.7692889380
20023400000,145.0474954931,-37.7693347480
20022320000,145.1030345611,-37.7234542422
20022330000,145.1025010965,-37.7255139820
20022350000,145.1049508129,-37.7236641807
20022360000,145.1048872886,-37.7264220017
20022370000,145.1077123848,-37.7255985661
20022390000,145.0954561788,-37.7321258713
20022662000,145.0556029298,-37.7551393042
20022663000,145.0537295368,-37.7545342265
20055840000,145.0946305334,-37.8103929143
20022671000,145.0513231685,-37.7528632243
20022420000,145.0972643877,-37.7300104203
20022430000,145.0986548422,-37.7300339977
20022450000,145.1006027632,-37.7326776029
20022470000,145.0944919941,-37.7354487686
20022480000,145.0927320606,-37.7355287767
20022490000,145.0944092737,-37.7364831028
20022500000,145.0881196914,-37.7379069379
20022510000,145.0826813551,-37.7416176190
20022520000,145.0801534574,-37.7367293282
20022531000,145.0817949548,-37.7420000225
20022532000,145.0816536872,-37.7434247182
20022540000,145.0949573329,-37.7422889351
20022550000,145.0518945398,-37.7419735868
20021790000,145.0652975003,-37.7552532184
20021800000,145.0542409179,-37.7488852369
20021810000,145.0540052228,-37.7501360807
20021821000,145.0473576163,-37.7475890214
20021822000,145.0476081975,-37.7491760063
20021830000,145.0470258632,-37.7441826002
20021840000,145.0467764995,-37.7427825351
20021850000,145.0466240676,-37.7445660120
20021860000,145.0450182213,-37.7354746347
20021870000,145.0461328479,-37.7347241925
20021880000,145.0520587002,-37.7567049971
20021890000,145.0533840944,-37.7573030702
20021901000,145.0703129568,-37.7587205891
20021902000,145.0686283362,-37.7578886922
20022052000,145.0707079330,-37.7284597998
20021910000,145.0740820911,-37.7513948405
20021920000,145.0726116255,-37.7494413089
20021930000,145.0741408444,-37.7382750442
20021940000,145.0737024729,-37.7395635459
20021950000,145.0677904539,-37.7387337816
20021960000,145.0688238605,-37.7365841642
20021970000,145.0713277697,-37.7356869961
20021980000,145.0701181117,-37.7472121224
20021990000,145.0703926826,-37.7458907075
20022000000,145.0680569698,-37.7451384383
20022010000,145.0696209121,-37.7350586081
20022020000,145.0721683872,-37.7232484796
20022030000,145.0801904417,-37.7210595069
20022040000,145.0796755928,-37.7219142442
20022051000,145.0715642628,-37.7292992651
20022820000,145.0675203790,-37.7336213388
20022830000,145.0499967839,-37.7408883037
20022840000,145.0490643966,-37.7418200977
20022860000,145.0627678056,-37.7401028577
20022890000,145.0948010718,-37.7202583985
20022900000,145.0961919451,-37.7196619293
20023222000,145.0801376725,-37.7515062659
20023230000,145.0648182300,-37.7413133691
20023570000,145.0393729309,-37.7666066686
20023580000,145.0383659570,-37.7661573790
20023590000,145.0412922075,-37.7657408891
20023600000,145.0492664363,-37.7431646260
20023610000,145.0493823361,-37.7428060667
20023620000,145.0417043463,-37.7421853386
20023630000,145.0414642928,-37.7434690519
20023640000,145.0570973789,-37.7438687041
20023650000,145.0649229125,-37.7291963965
20023660000,145.0464575442,-37.7326813050
20023670000,145.0468721462,-37.7302450695
20023680000,145.0672260975,-37.7186333946
20023700000,145.0707012243,-37.7163750739
20023710000,145.1051436946,-37.7281741398
20023720000,145.0939040692,-37.6958733125
20023730000,145.0872213759,-37.6916161541
20023741000,145.0908331511,-37.6982389931
20023742000,145.0908516452,-37.6956019360
20023750000,145.0555235601,-37.7069599122
20023760000,145.0636411854,-37.6987502270
20023410000,145.0722575504,-37.7568049029
20023440000,145.0426105573,-37.7590401134
20023450000,145.0436661373,-37.7582044526
20023460000,145.0687310651,-37.7392405676
20023470000,145.0693176097,-37.7397928117
20023480000,145.0712232375,-37.7368859157
20023490000,145.0715345272,-37.7374056855
20023500000,145.0405617832,-37.7634483950
20023520000,145.0373949278,-37.7632179652
20022910000,145.0917317369,-37.7183109764
20022930000,145.0928945236,-37.7197985555
20022950000,145.0855856476,-37.7335803916
20022960000,145.0870413850,-37.7331040849
20022970000,145.0738372329,-37.7434086359
20022980000,145.0735500083,-37.7444599927
20022990000,145.0615984435,-37.7456393454
20023000000,145.0611813374,-37.7454732880
20023010000,145.0542825446,-37.7457586076
20023030000,145.0506327995,-37.7453251646
20023040000,145.0463032546,-37.7470630430
20023052000,145.0461124861,-37.7481718237
20023060000,145.0406747514,-37.7559733543
20023070000,145.0439924779,-37.7562754116
20023080000,145.0981447175,-37.7281592890
20023090000,145.1005015305,-37.7281063602
20023100000,145.0444145909,-37.7528044907
20023110000,145.0425436192,-37.7530655235
20023120000,145.0416862106,-37.7673137367
20023130000,145.0414199902,-37.7665925772
20023140000,145.0570040888,-37.7748842737
20023150000,145.0588756784,-37.7735692429
20023160000,145.0608455924,-37.7747207616
20023170000,145.0673965804,-37.7589670719
20023180000,145.0675894669,-37.7575883718
20023191000,145.0648736367,-37.7575879891
20023192000,145.0660482041,-37.7576494296
20023210000,145.0612595170,-37.7523489430
20023221000,145.0801214539,-37.7479137278
20024300000,145.1356541491,-37.7193716563
20024310000,145.1059052046,-37.7158694311
20022672000,145.0548746957,-37.7542303383
20022673000,145.0535134230,-37.7536182043
20022680000,145.0687261912,-37.7508919065
20022690000,145.0884821736,-37.7243341130
20022700000,145.0758424733,-37.7339169184
20022720000,145.0981553045,-37.7199864391
20022730000,145.0994188248,-37.7206195661
20078140000,144.7991562673,-37.7285006015
20022740000,145.0892365168,-37.7345867956
20022750000,145.0676180044,-37.7230003704
20022760000,145.0709902562,-37.7239189747
20022770000,145.0692629202,-37.7235357994
20022780000,145.0698085501,-37.7263606246
20022790000,145.0696155010,-37.7334927836
20022800000,145.0638999045,-37.7353094689
20022810000,145.0649421697,-37.7338632375
20024010000,145.1080863617,-37.7185435516
20024020000,145.1090488492,-37.7067327614
20024030000,145.1104966640,-37.6944365608
20024050000,145.1150664666,-37.7234769510
20024060000,145.1166932170,-37.6956943351
20024070000,145.1163926047,-37.7194007758
20024080000,145.1169448327,-37.7263717099
20024090000,145.1171337493,-37.7040940776
20024100000,145.1194269589,-37.7118700579
20024110000,145.1198824623,-37.7192228253
20024120000,145.1248417145,-37.7046144908
20024130000,145.1251577298,-37.6946787412
20024140000,145.1252993299,-37.6897120476
20024150000,145.1259491434,-37.7238682568
20024160000,145.1276676258,-37.7128333328
20024170000,145.1355908289,-37.6913650309
20024180000,145.1332875824,-37.6872584681
20024190000,145.1375379220,-37.6981397414
20024200000,145.0923622203,-37.7028399609
20024210000,145.0999249076,-37.7037758551
20024220000,145.1000201141,-37.7155366959
20024230000,145.1182029850,-37.6918920940
20024240000,145.1293930048,-37.7085329122
20024250000,145.0938003235,-37.7126625634
20024520000,145.1276873833,-37.7008692554
20024530000,145.1222379768,-37.7163487986
20023530000,145.0393175656,-37.7633507452
20023550000,145.0374517348,-37.7644461735
20023560000,145.0398681308,-37.7647104293
20024560000,145.1227246550,-37.7237189483
20024570000,145.1181625711,-37.7066178812
20024580000,145.0686073750,-37.6992130642
20024590000,145.0771582041,-37.7147669929
20024600000,145.0819175256,-37.6907622526
20024610000,145.0876182628,-37.7099193562
20024620000,145.1127743983,-37.7042393361
20024630000,145.1174944866,-37.6986555333
20024640000,145.1204539950,-37.7263612036
20024650000,145.1230116006,-37.7268460457
20024660000,145.1267890292,-37.7213869339
20024670000,145.1287468455,-37.6950964116
20024680000,145.1086961445,-37.7158358270
20024690000,145.0971808539,-37.7048940969
20024700000,145.1082384786,-37.7130312141
20024710000,145.1229750947,-37.7007201295
20024720000,145.0597649723,-37.7074317282
20024730000,145.1133254363,-37.7259118769
20024740000,145.1312072974,-37.7152106624
20024750000,145.1252952043,-37.6875577325
20024760000,145.0808020391,-37.7131524037
20024260000,145.0964129745,-37.7032848439
20024270000,145.1220565588,-37.6929453777
20024280000,145.1299183632,-37.7201861878
20024290000,145.0727088708,-37.7082380737
20025290000,145.0864118014,-37.7119926059
20025300000,145.0935271081,-37.7042884280
20024320000,145.1385892464,-37.6925760030
20024330000,145.1061399677,-37.7057586279
20024340000,145.0649778199,-37.7044337754
20024350000,145.0751493803,-37.7037078006
20024360000,145.1130122098,-37.6985299265
20024371000,145.1028539323,-37.7027786749
20024372000,145.1059782994,-37.7017767103
20024380000,145.1134211345,-37.7133394790
20024390000,145.0778199407,-37.7063370719
20024400000,145.0792721638,-37.7089735643
20024410000,145.0850978570,-37.7128890690
20024420000,145.0861724454,-37.6973740450
20024430000,145.0891060534,-37.7011029850
20024440000,145.0854987278,-37.7021507330
20024450000,145.0975013537,-37.7105716652
20024460000,145.1014155410,-37.7056191344
20024470000,145.1303474448,-37.7261135637
20024480000,145.1200348369,-37.7085257318
20024490000,145.1316158587,-37.7291520964
20024500000,145.1261223493,-37.7086910413
20024510000,145.1287342674,-37.7059122555
20023770000,145.0635549908,-37.6951281825
20023780000,145.0653724060,-37.7064854006
20023790000,145.0691039206,-37.6956732829
20023800000,145.0700209396,-37.7064445641
20023810000,145.0721818385,-37.7000060576
20023820000,145.0744176626,-37.6962567562
20023830000,145.0782882260,-37.6974008574
20023840000,145.0820288999,-37.7078057175
20023980000,145.1044112156,-37.7129713677
20023850000,145.0833357712,-37.6994277694
20023860000,145.0840016273,-37.6938005332
20023870000,145.0849593731,-37.7055870732
20023880000,145.0901909759,-37.7123896030
20023890000,145.0912909917,-37.7152892825
20023900000,145.0922049011,-37.7071217054
20023910000,145.0953738196,-37.7061235166
20023920000,145.1354540280,-37.6958484876
20023930000,145.0966276912,-37.7121871850
20023940000,145.0967121603,-37.7166086716
20023960000,145.0984847990,-37.7017123172
20023970000,145.1016845884,-37.6957336815
20023990000,145.1057910983,-37.7102127753
20024000000,145.1057085971,-37.7075494407
20025010000,145.1254403149,-37.6961171130
20025020000,145.1321901553,-37.6915465631
20025030000,145.0753970740,-37.7022772204
20025040000,145.0811679947,-37.7002585552
20025050000,145.0870871033,-37.7066049489
20025060000,145.1150333392,-37.7270579799
20025070000,145.1219344101,-37.7183759354
20025080000,145.1384000939,-37.6904239380
20025090000,145.1271459673,-37.6914671400
20025100000,145.1313148330,-37.7185882684
20025110000,145.1327730391,-37.7242584194
20025120000,145.1032602581,-37.7149693291
20025130000,145.0726102631,-37.6968218728
20025140000,145.1154394623,-37.6983901584
20025160000,145.0748441878,-37.7055200945
20025170000,145.0726173240,-37.7071774481
20025180000,145.1124760005,-37.7118204918
20025190000,145.1079932676,-37.7169028304
20025200000,145.0817535502,-37.7152212295
20025210000,145.1040449795,-37.7039965929
20025220000,145.0591827051,-37.7019068367
20025230000,145.0642446585,-37.7019824006
20025240000,145.0791360819,-37.6934343134
20025250000,145.0799334447,-37.7076710644
20025260000,145.0770299793,-37.7099174436
20025270000,145.1396958351,-37.6988359420
20025570000,145.1165949345,-37.7206104838
20024540000,145.1199715440,-37.7160316689
20024550000,145.1142081046,-37.7213048997
20025610000,145.1216824100,-37.7303206935
20025620000,145.0559025372,-37.7051287545
20025630000,145.1035092279,-37.6959365140
20025640000,145.0921795941,-37.6990285817
20025650000,145.1121748196,-37.7013803848
20025660000,145.0986578961,-37.7033665350
20025670000,145.1234042767,-37.6883055659
20025680000,145.0796012883,-37.7140241351
20025690000,145.0731854074,-37.6937980320
20025700000,145.0687074224,-37.6941784541
20081800000,144.7986952597,-37.7304983669
20025710000,145.0668881341,-37.7004184897
20025720000,145.0751987139,-37.6977097115
20025730000,145.0773241981,-37.7003486376
20025740000,145.0794869527,-37.6964062672
20025750000,145.0845126856,-37.6973383342
20025760000,145.0886731181,-37.6956750496
20025770000,145.0973823829,-37.7132845869
20025780000,145.1182942971,-37.7194693070
20025790000,145.1229269855,-37.7135412452
20025800000,145.1273476417,-37.6937735758
20025810000,145.1303784797,-37.7136327588
20025280000,145.1389111116,-37.6964564228
20026002000,145.0816517009,-37.7089061196
20026250000,145.0678774704,-37.7066357293
20026260000,145.0765002418,-37.7114308852
20025310000,145.0973536456,-37.7095249800
20025320000,145.1011132335,-37.7116611868
20025330000,145.1078532333,-37.7108235037
20025340000,145.1140558252,-37.6924962580
20025350000,145.1278150353,-37.7280648458
20025360000,145.1203395119,-37.7029219665
20025370000,145.1202513612,-37.7071290819
20025380000,145.1344195885,-37.7289728559
20025390000,145.1229332409,-37.7208378394
20025400000,145.1259353260,-37.7171623574
20025410000,145.1246148099,-37.7240561698
20025420000,145.1308675439,-37.7080002142
20025430000,145.1172842824,-37.7097703351
20025440000,145.1189367747,-37.7166035752
20025450000,145.1194048594,-37.7226337558
20025460000,145.0706101753,-37.6990403760
20025470000,145.0771531149,-37.7157433016
20025480000,145.0760970696,-37.7132398815
20025490000,145.0828595137,-37.6923364262
20025500000,145.0881567377,-37.7088113830
20025510000,145.0912180569,-37.7112459438
20025530000,145.1017049901,-37.7178593459
20025540000,145.1036344986,-37.7054848250
20025550000,145.1074482597,-37.7143517577
20025560000,145.1132832571,-37.7246128616
20024770000,145.0763316750,-37.6939547844
20024780000,145.1151366637,-37.7173919590
20026050000,145.1005109727,-37.7124113764
20024790000,145.0571653860,-37.7078806528
20024800000,145.0639006882,-37.6998265085
20024810000,145.0662559960,-37.6979822598
20024820000,145.0653911919,-37.6954587021
20024830000,145.0654405244,-37.7080288579
20024840000,145.0781868369,-37.6957561487
20024850000,145.0791653721,-37.7004153679
20024860000,145.0832838274,-37.6978004426
20024870000,145.0840459142,-37.7085900554
20024880000,145.0844280875,-37.7039512469
20024890000,145.0854131216,-37.7003481927
20026060000,145.1046942885,-37.7089098709
20026010000,145.0773568617,-37.7079325220
20024900000,145.0875527261,-37.6933425512
20024910000,145.0904881637,-37.7136461017
20024920000,145.0933363431,-37.7072681577
20024930000,145.0976860310,-37.7116530677
20024940000,145.0969431082,-37.7013530432
20024950000,145.0985971097,-37.7172528682
20024960000,145.1034246062,-37.7074558137
20024970000,145.1078325258,-37.7063026902
20024980000,145.1101793393,-37.6931054489
20024990000,145.1206552703,-37.7111903234
20025000000,145.1233405487,-37.7058371591
20026020000,145.0836900720,-37.7013212375
20026030000,145.0841342842,-37.7145024935
20026040000,145.0895844573,-37.7076995661
20026070000,145.1099850806,-37.7241556668
20026081000,145.1137633440,-37.6941615689
20026082000,145.1155984595,-37.6944236746
20026090000,145.1158171597,-37.6916513022
20026100000,145.1191109603,-37.7024360891
20026110000,145.1213042349,-37.7083045763
20026120000,145.1232402664,-37.7031051162
20026131000,145.1220006959,-37.7208968965
20026132000,145.1220528557,-37.7193955061
20026140000,145.1283149351,-37.7092441986
20026150000,145.1289824355,-37.6991335902
20026160000,145.1309100325,-37.7300185778
20026171000,145.1226474508,-37.7179345407
20026172000,145.1231847895,-37.7167603163
20026180000,145.1138769104,-37.7225454322
